id,x0,y0,StartNode,StartTime,xf,yf,FinalNode
12335,361953.36,3715071.79,2059,706,362456.19,3715278.71,1057
12336,362146.41,3714889.18,2037,393,362456.19,3715278.71,1057
12338,362242.43,3714927.58,2036,106,362456.19,3715278.71,1057
12340,362014.42,3714977.8,2035,524,362456.19,3715278.71,1057
12341,362276.48,3715109.62,2065,1310,362456.19,3715278.71,1057
12342,362014.42,3714977.8,2035,398,361899.8,3715330.87,1426
12343,362242.43,3714927.58,2036,591,362456.19,3715278.71,1057
12344,362067.0,3714932.08,3471,1049,362456.19,3715278.71,1057
12345,362203.56,3715049.12,2066,859,362456.19,3715278.71,1057
12349,362285.81,3715048.1,2063,516,362456.19,3715278.71,1057
12350,361953.36,3715071.79,2059,482,361899.8,3715330.87,1426
12351,362203.56,3715049.12,2066,773,362456.19,3715278.71,1057
12352,362276.48,3715109.62,2065,1171,362456.19,3715278.71,1057
12353,362267.54,3715011.32,2057,573,362456.19,3715278.71,1057
12355,362104.82,3714833.9,2028,368,362456.19,3715278.71,1057
12356,362267.54,3715011.32,2057,953,362456.19,3715278.71,1057
12357,362136.41,3715058.43,2054,430,362456.19,3715278.71,1057
12358,362242.43,3714927.58,2036,630,362456.19,3715278.71,1057
12359,362242.43,3714927.58,2036,1083,362456.19,3715278.71,1057
12360,362146.41,3714889.18,2037,854,362456.19,3715278.71,1057
12361,361999.61,3714882.98,2033,414,361899.8,3715330.87,1426
12362,362285.81,3715048.1,2063,385,362456.19,3715278.71,1057
12363,362067.0,3714932.08,3471,925,362456.19,3715278.71,1057
12364,362138.82,3714985.1,2051,352,362456.19,3715278.71,1057
12365,362007.12,3714854.65,3517,940,361899.8,3715330.87,1426
12367,362105.07,3714943.33,2053,937,362456.19,3715278.71,1057
12368,362007.12,3714854.65,3517,828,361899.8,3715330.87,1426
12369,362138.82,3714985.1,2051,828,362456.19,3715278.71,1057
12370,362108.12,3714873.87,2030,152,362456.19,3715278.71,1057
12372,362172.11,3715053.71,2067,1121,362456.19,3715278.71,1057
12373,362007.12,3714854.65,3517,763,361899.8,3715330.87,1426
12374,362067.0,3714932.08,3471,572,362456.19,3715278.71,1057
12375,362288.1,3715015.82,2062,923,362456.19,3715278.71,1057
12376,362014.42,3714977.8,2035,1097,361899.8,3715330.87,1426
12377,361936.53,3715015.52,1425,538,361899.8,3715330.87,1426
12381,362135.34,3715082.04,2070,413,362456.19,3715278.71,1057
12382,362081.58,3715027.92,3855,443,361899.8,3715330.87,1426
12383,362255.87,3714897.02,1595,213,362456.19,3715278.71,1057
12385,362271.55,3714939.22,3852,842,362456.19,3715278.71,1057
12387,362271.55,3714939.22,3852,616,362456.19,3715278.71,1057
12388,362172.11,3715053.71,2067,563,362456.19,3715278.71,1057
12389,362172.11,3715053.71,2067,599,362456.19,3715278.71,1057
12391,362203.56,3715049.12,2066,180,362456.19,3715278.71,1057
12393,362203.56,3715049.12,2066,254,362456.19,3715278.71,1057
12397,362014.42,3714977.8,2035,491,361899.8,3715330.87,1426
12398,362100.52,3714976.54,2052,325,362456.19,3715278.71,1057
12400,362296.21,3714975.74,3779,1303,362456.19,3715278.71,1057
12401,362053.91,3715025.99,3515,652,361899.8,3715330.87,1426
12402,362135.34,3715082.04,2070,768,362456.19,3715278.71,1057
12403,362014.42,3714977.8,2035,545,362456.19,3715278.71,1057
12404,362100.52,3714976.54,2052,246,362456.19,3715278.71,1057
12406,362053.91,3715025.99,3515,1182,361899.8,3715330.87,1426
12407,362092.67,3714828.18,1592,776,362456.19,3715278.71,1057
12408,362108.12,3714873.87,2030,686,362456.19,3715278.71,1057
12409,362237.65,3714955.27,3514,950,362456.19,3715278.71,1057
12410,362050.69,3714994.29,3516,454,361899.8,3715330.87,1426
12413,362142.85,3714953.33,2050,1034,362456.19,3715278.71,1057
12414,362105.74,3714932.01,3470,800,362456.19,3715278.71,1057
12416,362014.42,3714977.8,2035,843,361899.8,3715330.87,1426
12417,362162.99,3714988.54,2049,1102,362456.19,3715278.71,1057
12419,362203.56,3715049.12,2066,445,362456.19,3715278.71,1057
12420,362146.41,3714889.18,2037,668,362456.19,3715278.71,1057
12422,362343.06,3714906.35,793,100,362456.19,3715278.71,1057
12426,362042.72,3714883.04,3513,1276,361899.8,3715330.87,1426
12427,362014.42,3714977.8,2035,888,362456.19,3715278.71,1057
12428,362288.1,3715015.82,2062,871,362456.19,3715278.71,1057
12429,362050.69,3714994.29,3516,1195,361899.8,3715330.87,1426
12430,362092.67,3714828.18,1592,986,361711.99,3714362.2,4225
12433,362203.56,3715049.12,2066,389,362456.19,3715278.71,1057
12434,362108.12,3714873.87,2030,1014,362456.19,3715278.71,1057
12437,362180.67,3714902.88,2032,725,362456.19,3715278.71,1057
12438,362255.87,3714897.02,1595,535,362456.19,3715278.71,1057
12439,362267.54,3715011.32,2057,490,362456.19,3715278.71,1057
12440,362267.54,3715011.32,2057,691,362456.19,3715278.71,1057
12441,362105.74,3714932.01,3470,721,362456.19,3715278.71,1057
12442,362162.99,3714988.54,2049,317,362456.19,3715278.71,1057
12443,362180.67,3714902.88,2032,584,362456.19,3715278.71,1057
12444,362067.0,3714932.08,3471,587,362456.19,3715278.71,1057
12445,362203.56,3715049.12,2066,264,362456.19,3715278.71,1057
12446,362172.11,3715053.71,2067,964,362456.19,3715278.71,1057
12448,362354.68,3714936.91,1597,688,362456.19,3715278.71,1057
12449,362053.91,3715025.99,3515,785,361899.8,3715330.87,1426
12451,362070.17,3714819.18,2984,176,362456.19,3715278.71,1057
12452,362142.85,3714953.33,2050,1078,362456.19,3715278.71,1057
12453,362237.65,3714955.27,3514,784,362456.19,3715278.71,1057
12454,362285.81,3715048.1,2063,1269,362456.19,3715278.71,1057
12455,362255.87,3714897.02,1595,718,362456.19,3715278.71,1057
12456,362288.1,3715015.82,2062,404,362456.19,3715278.71,1057
12457,362050.69,3714994.29,3516,201,361899.8,3715330.87,1426
12458,362242.43,3714927.58,2036,695,362456.19,3715278.71,1057
12459,362190.16,3714868.5,2029,1029,362456.19,3715278.71,1057
12460,362142.85,3714953.33,2050,325,362456.19,3715278.71,1057
12461,362014.42,3714977.8,2035,292,361899.8,3715330.87,1426
12462,362267.54,3715011.32,2057,561,362456.19,3715278.71,1057
12465,362014.42,3714977.8,2035,771,362456.19,3715278.71,1057
12466,362053.91,3715025.99,3515,946,361899.8,3715330.87,1426
12467,362190.16,3714868.5,2029,483,362456.19,3715278.71,1057
12468,362199.45,3715014.72,2068,1352,362456.19,3715278.71,1057
12469,362285.81,3715048.1,2063,909,362456.19,3715278.71,1057
12470,362267.54,3715011.32,2057,707,362456.19,3715278.71,1057
12472,362092.67,3714828.18,1592,442,361711.99,3714362.2,4225
12473,362050.69,3714994.29,3516,216,361899.8,3715330.87,1426
12474,362288.1,3715015.82,2062,638,362456.19,3715278.71,1057
12475,362014.42,3714977.8,2035,682,362456.19,3715278.71,1057
12477,362203.56,3715049.12,2066,886,362456.19,3715278.71,1057
12478,362172.11,3715053.71,2067,772,362456.19,3715278.71,1057
12479,362296.21,3714975.74,3779,479,362456.19,3715278.71,1057
12481,362242.43,3714927.58,2036,400,362456.19,3715278.71,1057
12482,362162.99,3714988.54,2049,975,362456.19,3715278.71,1057
12483,362354.68,3714936.91,1597,238,362456.19,3715278.71,1057
12484,362053.91,3715025.99,3515,737,361899.8,3715330.87,1426
12486,362053.91,3715025.99,3515,995,361899.8,3715330.87,1426
12487,362108.12,3714873.87,2030,823,362456.19,3715278.71,1057
12488,362199.45,3715014.72,2068,247,362456.19,3715278.71,1057
12489,362135.34,3715082.04,2070,762,362456.19,3715278.71,1057
12491,362285.81,3715048.1,2063,490,362456.19,3715278.71,1057
12492,362162.99,3714988.54,2049,884,362456.19,3715278.71,1057
12493,362288.1,3715015.82,2062,469,362456.19,3715278.71,1057
12494,362172.11,3715053.71,2067,726,362456.19,3715278.71,1057
12495,362172.11,3715053.71,2067,313,362456.19,3715278.71,1057
12496,362067.0,3714932.08,3471,300,362456.19,3715278.71,1057
12497,362172.11,3715053.71,2067,733,362456.19,3715278.71,1057
12498,362146.41,3714889.18,2037,841,362456.19,3715278.71,1057
12500,362172.11,3715053.71,2067,1375,362456.19,3715278.71,1057
12502,362070.17,3714819.18,2984,518,361711.99,3714362.2,4225
12503,362067.0,3714932.08,3471,690,362456.19,3715278.71,1057
12504,362354.68,3714936.91,1597,699,362456.19,3715278.71,1057
12506,362296.21,3714975.74,3779,768,362456.19,3715278.71,1057
12507,362172.11,3715053.71,2067,857,362456.19,3715278.71,1057
12509,362203.56,3715049.12,2066,358,362456.19,3715278.71,1057
12510,362108.12,3714873.87,2030,959,362456.19,3715278.71,1057
12511,362199.45,3715014.72,2068,863,362456.19,3715278.71,1057
12513,362255.87,3714897.02,1595,375,362456.19,3715278.71,1057
12515,362285.81,3715048.1,2063,344,362456.19,3715278.71,1057
12517,362199.45,3715014.72,2068,985,362456.19,3715278.71,1057
12518,362079.72,3714994.97,3854,896,361899.8,3715330.87,1426
12519,362068.84,3714823.55,2027,1007,361711.99,3714362.2,4225
12520,362050.69,3714994.29,3516,223,361899.8,3715330.87,1426
12521,362079.72,3714994.97,3854,329,361899.8,3715330.87,1426
12522,361936.53,3715015.52,1425,99,361899.8,3715330.87,1426
12523,362007.12,3714854.65,3517,1143,361899.8,3715330.87,1426
12526,362255.87,3714897.02,1595,976,362456.19,3715278.71,1057
12528,362203.56,3715049.12,2066,418,362456.19,3715278.71,1057
12529,362166.73,3715008.25,2069,712,362456.19,3715278.71,1057
12530,362203.56,3715049.12,2066,884,362456.19,3715278.71,1057
12531,362255.87,3714897.02,1595,909,362456.19,3715278.71,1057
12532,362068.84,3714823.55,2027,532,361711.99,3714362.2,4225
12533,362105.74,3714932.01,3470,1202,362456.19,3715278.71,1057
12534,362108.12,3714873.87,2030,1091,362456.19,3715278.71,1057
12535,361857.27,3715071.4,1418,1049,361899.8,3715330.87,1426
12536,362007.12,3714854.65,3517,520,361899.8,3715330.87,1426
12538,362050.69,3714994.29,3516,676,361899.8,3715330.87,1426
12539,362104.82,3714833.9,2028,399,362456.19,3715278.71,1057
12540,362105.74,3714932.01,3470,327,362456.19,3715278.71,1057
12541,362166.73,3715008.25,2069,1141,362456.19,3715278.71,1057
12544,361936.53,3715015.52,1425,768,361899.8,3715330.87,1426
12545,362108.12,3714873.87,2030,846,362456.19,3715278.71,1057
12546,362007.12,3714854.65,3517,1224,361899.8,3715330.87,1426
12547,362203.56,3715049.12,2066,991,362456.19,3715278.71,1057
12548,362166.73,3715008.25,2069,989,362456.19,3715278.71,1057
12549,361857.27,3715071.4,1418,639,361899.8,3715330.87,1426
12550,361857.27,3715071.4,1418,1108,361899.8,3715330.87,1426
12551,362104.82,3714833.9,2028,698,362456.19,3715278.71,1057
12553,362068.84,3714823.55,2027,779,362456.19,3715278.71,1057
12554,361936.53,3715015.52,1425,698,361899.8,3715330.87,1426
12557,361936.53,3715015.52,1425,1238,361899.8,3715330.87,1426
12558,362079.72,3714994.97,3854,1071,361899.8,3715330.87,1426
12559,361857.27,3715071.4,1418,259,361899.8,3715330.87,1426
12560,362203.56,3715049.12,2066,1116,362456.19,3715278.71,1057
12563,362068.84,3714823.55,2027,859,361711.99,3714362.2,4225
12564,362255.87,3714897.02,1595,1024,362456.19,3715278.71,1057
12565,362255.87,3714897.02,1595,405,362456.19,3715278.71,1057
12566,362166.73,3715008.25,2069,660,362456.19,3715278.71,1057
12567,362007.12,3714854.65,3517,784,361899.8,3715330.87,1426
12568,362108.12,3714873.87,2030,687,362456.19,3715278.71,1057
12569,362203.56,3715049.12,2066,980,362456.19,3715278.71,1057
12570,362108.12,3714873.87,2030,929,362456.19,3715278.71,1057
12571,362050.69,3714994.29,3516,948,361899.8,3715330.87,1426
12573,362068.84,3714823.55,2027,316,361711.99,3714362.2,4225
12574,362105.74,3714932.01,3470,927,362456.19,3715278.71,1057
12576,362079.72,3714994.97,3854,587,361899.8,3715330.87,1426
12577,362007.12,3714854.65,3517,572,361899.8,3715330.87,1426
12578,362172.11,3715053.71,2067,762,362456.19,3715278.71,1057
12579,362172.11,3715053.71,2067,1105,362456.19,3715278.71,1057
12580,362172.11,3715053.71,2067,1259,362456.19,3715278.71,1057
12582,362237.65,3714955.27,3514,835,362456.19,3715278.71,1057
12583,362343.06,3714906.35,793,640,362456.19,3715278.71,1057
12584,361936.53,3715015.52,1425,984,361899.8,3715330.87,1426
12585,361857.27,3715071.4,1418,86,361899.8,3715330.87,1426
12586,362271.55,3714939.22,3852,493,362456.19,3715278.71,1057
12587,361857.27,3715071.4,1418,912,361899.8,3715330.87,1426
12588,362175.36,3714961.22,2038,899,362456.19,3715278.71,1057
12591,362237.65,3714955.27,3514,513,362456.19,3715278.71,1057
12592,361936.53,3715015.52,1425,930,361899.8,3715330.87,1426
12593,361936.53,3715015.52,1425,1039,361899.8,3715330.87,1426
12594,361936.53,3715015.52,1425,613,361899.8,3715330.87,1426
12595,361857.27,3715071.4,1418,615,361899.8,3715330.87,1426
12596,362271.55,3714939.22,3852,112,362456.19,3715278.71,1057
12597,361936.53,3715015.52,1425,991,361899.8,3715330.87,1426
12598,362237.65,3714955.27,3514,278,362456.19,3715278.71,1057
12599,361936.53,3715015.52,1425,1103,361899.8,3715330.87,1426
12600,361857.27,3715071.4,1418,1435,361899.8,3715330.87,1426
12601,362237.65,3714955.27,3514,975,362456.19,3715278.71,1057
12602,362175.36,3714961.22,2038,28,362456.19,3715278.71,1057
12603,362175.36,3714961.22,2038,700,362456.19,3715278.71,1057
12604,362271.55,3714939.22,3852,471,362456.19,3715278.71,1057
12605,362271.55,3714939.22,3852,1149,362456.19,3715278.71,1057
12606,362271.55,3714939.22,3852,765,362456.19,3715278.71,1057
12607,362343.06,3714906.35,793,354,362456.19,3715278.71,1057
12608,362237.65,3714955.27,3514,685,362456.19,3715278.71,1057
12609,361857.27,3715071.4,1418,484,361899.8,3715330.87,1426
12610,362343.06,3714906.35,793,77,362456.19,3715278.71,1057
12613,362343.06,3714906.35,793,889,362456.19,3715278.71,1057
12614,362237.65,3714955.27,3514,1016,362456.19,3715278.71,1057
12616,361857.27,3715071.4,1418,792,361899.8,3715330.87,1426
12618,362172.11,3715053.71,2067,867,362456.19,3715278.71,1057
12619,362172.11,3715053.71,2067,251,362456.19,3715278.71,1057
12620,363171.68,3713478.88,1848,768,363558.05,3713628.84,1157
12621,363183.22,3713346.63,449,470,363558.05,3713628.84,1157
12622,363393.96,3713502.41,1178,726,363558.05,3713628.84,1157
12623,363399.43,3713367.25,464,1222,363558.05,3713628.84,1157
12624,363240.35,3713412.17,3586,947,363558.05,3713628.84,1157
12625,363314.81,3713588.64,4209,952,363558.05,3713628.84,1157
12626,363227.4,3713415.37,3587,798,363558.05,3713628.84,1157
12627,363314.81,3713588.64,4209,1082,363558.05,3713628.84,1157
12629,363402.96,3713377.75,484,407,363558.05,3713628.84,1157
12630,363399.43,3713367.25,464,760,363558.05,3713628.84,1157
12632,363958.01,3713671.51,1943,1395,363558.05,3713628.84,1157
12633,363240.35,3713412.17,3586,1220,363558.05,3713628.84,1157
12635,363171.68,3713478.88,1848,720,363558.05,3713628.84,1157
12636,363415.86,3713586.15,3021,698,363558.05,3713628.84,1157
12638,363228.83,3713409.31,3585,1050,363558.05,3713628.84,1157
12639,363170.15,3713491.54,1849,1038,363558.05,3713628.84,1157
12640,363293.28,3713514.25,3374,944,363558.05,3713628.84,1157
12641,363240.35,3713412.17,3586,959,363558.05,3713628.84,1157
12642,363240.35,3713412.17,3586,558,363558.05,3713628.84,1157
12643,363240.35,3713412.17,3586,156,363558.05,3713628.84,1157
12644,363293.28,3713514.25,3374,1012,363558.05,3713628.84,1157
12645,363170.15,3713491.54,1849,529,363558.05,3713628.84,1157
12646,363240.35,3713412.17,3586,690,363558.05,3713628.84,1157
12648,363293.28,3713514.25,3374,781,363558.05,3713628.84,1157
12649,363399.43,3713367.25,464,1000,363558.05,3713628.84,1157
12650,363228.83,3713409.31,3585,78,363558.05,3713628.84,1157
12651,363293.28,3713514.25,3374,297,363558.05,3713628.84,1157
12652,363387.97,3713560.06,1176,1489,363558.05,3713628.84,1157
12653,363387.97,3713560.06,1176,535,363558.05,3713628.84,1157
12654,363387.97,3713560.06,1176,465,363558.05,3713628.84,1157
12655,363559.41,3713372.96,260,1281,363558.05,3713628.84,1157
12656,363559.41,3713372.96,260,680,363558.05,3713628.84,1157
12657,363559.41,3713372.96,260,870,363558.05,3713628.84,1157
12658,363293.28,3713514.25,3374,1233,363558.05,3713628.84,1157
12659,363387.97,3713560.06,1176,924,363558.05,3713628.84,1157
12660,363387.97,3713560.06,1176,77,363558.05,3713628.84,1157
12662,363278.71,3713453.19,3913,279,363558.05,3713628.84,1157
12663,363278.71,3713453.19,3913,421,363558.05,3713628.84,1157
12665,363278.71,3713453.19,3913,747,363558.05,3713628.84,1157
12666,363293.28,3713514.25,3374,384,363558.05,3713628.84,1157
12667,363387.97,3713560.06,1176,494,363558.05,3713628.84,1157
12668,363387.97,3713560.06,1176,436,363558.05,3713628.84,1157
12669,363278.71,3713453.19,3913,392,363558.05,3713628.84,1157
12670,363314.81,3713588.64,4209,296,363558.05,3713628.84,1157
12672,363314.81,3713588.64,4209,1113,363558.05,3713628.84,1157
12673,363314.81,3713588.64,4209,855,363558.05,3713628.84,1157
12674,363314.81,3713588.64,4209,1225,363558.05,3713628.84,1157
12678,362610.36,3713792.56,4098,826,362948.83,3713973.07,734
12679,362692.02,3714168.83,975,559,362948.83,3713973.07,734
12680,362596.1,3714131.67,887,1134,362948.83,3713973.07,734
12681,362488.45,3713903.66,728,392,362948.83,3713973.07,734
12682,362596.1,3714131.67,887,954,362948.83,3713973.07,734
12683,362596.1,3714131.67,887,742,362948.83,3713973.07,734
12684,362596.1,3714131.67,887,848,362948.83,3713973.07,734
12687,362591.5,3713902.25,918,408,362948.83,3713973.07,734
12688,362596.1,3714131.67,887,619,362948.83,3713973.07,734
12690,362596.1,3714131.67,887,897,362948.83,3713973.07,734
12692,362490.46,3713976.1,900,1060,362948.83,3713973.07,734
12695,362689.79,3713975.15,979,318,362948.83,3713973.07,734
12697,362593.34,3714048.72,927,1183,362948.83,3713973.07,734
12698,362544.36,3713826.43,4233,434,362948.83,3713973.07,734
12699,362691.69,3714131.88,973,498,362948.83,3713973.07,734
12700,362610.36,3713792.56,4098,270,362948.83,3713973.07,734
12703,362590.98,3713826.32,1171,681,362948.83,3713973.07,734
12704,362596.1,3714131.67,887,1165,362948.83,3713973.07,734
12705,362544.36,3713826.43,4233,641,362948.83,3713973.07,734
12707,362590.98,3713826.32,1171,766,362948.83,3713973.07,734
12709,362544.36,3713826.43,4233,415,362948.83,3713973.07,734
12710,362590.98,3713826.32,1171,580,362948.83,3713973.07,734
12711,362544.36,3713826.43,4233,1195,362948.83,3713973.07,734
12713,362489.77,3713852.18,908,872,362948.83,3713973.07,734
12715,362489.4,3713815.58,4097,125,363558.05,3713628.84,1157
12716,362596.1,3714131.67,887,356,362948.83,3713973.07,734
12717,362689.22,3713825.56,1170,862,362948.83,3713973.07,734
12718,362489.77,3713852.18,908,1081,362948.83,3713973.07,734
12721,362590.98,3713826.32,1171,956,362948.83,3713973.07,734
12723,362488.45,3713903.66,728,761,362948.83,3713973.07,734
12724,362689.79,3713975.15,979,1065,362948.83,3713973.07,734
12726,362491.19,3714049.58,226,961,362948.83,3713973.07,734
12727,362491.19,3714049.58,226,730,362948.83,3713973.07,734
12730,362688.44,3713902.65,1169,355,362948.83,3713973.07,734
12731,362544.36,3713826.43,4233,651,362948.83,3713973.07,734
12733,362688.44,3713902.65,1169,1340,362948.83,3713973.07,734
12734,362596.1,3714131.67,887,673,362948.83,3713973.07,734
12736,362691.69,3714131.88,973,545,362948.83,3713973.07,734
12738,362591.5,3713902.25,918,1142,362948.83,3713973.07,734
12739,362591.5,3713902.25,918,461,362948.83,3713973.07,734
12740,362591.5,3713902.25,918,1088,362948.83,3713973.07,734
12742,362689.79,3713975.15,979,1219,362948.83,3713973.07,734
12743,362591.5,3713902.25,918,1318,362948.83,3713973.07,734
12744,362489.77,3713852.18,908,574,362948.83,3713973.07,734
12745,362492.92,3714130.69,877,458,362944.29,3714319.9,548
12746,362489.77,3713852.18,908,373,362948.83,3713973.07,734
12747,362596.1,3714131.67,887,1234,362948.83,3713973.07,734
12748,362591.5,3713902.25,918,240,362948.83,3713973.07,734
12749,362691.69,3714131.88,973,1059,362948.83,3713973.07,734
12750,362596.1,3714131.67,887,330,362948.83,3713973.07,734
12752,362489.77,3713852.18,908,655,362948.83,3713973.07,734
12753,362544.36,3713826.43,4233,527,362948.83,3713973.07,734
12754,362590.98,3713826.32,1171,135,362948.83,3713973.07,734
12755,362544.36,3713826.43,4233,1257,362948.83,3713973.07,734
12756,362692.02,3714168.83,975,1086,362948.83,3713973.07,734
12757,362490.46,3713976.1,900,1047,362948.83,3713973.07,734
12758,362596.1,3714131.67,887,403,362948.83,3713973.07,734
12759,362596.1,3714131.67,887,1082,362948.83,3713973.07,734
12761,362544.36,3713826.43,4233,400,362948.83,3713973.07,734
12762,362692.02,3714168.83,975,450,362944.29,3714319.9,548
12763,362688.44,3713902.65,1169,957,362948.83,3713973.07,734
12764,362490.46,3713976.1,900,225,362948.83,3713973.07,734
12765,362596.1,3714131.67,887,555,362948.83,3713973.07,734
12766,362593.34,3714048.72,927,544,362948.83,3713973.07,734
12767,362593.34,3714048.72,927,488,362948.83,3713973.07,734
12768,362489.77,3713852.18,908,743,362948.83,3713973.07,734
12769,362592.25,3713974.91,901,1223,362948.83,3713973.07,734
12771,362490.46,3713976.1,900,904,362948.83,3713973.07,734
12772,362490.46,3713976.1,900,1114,362948.83,3713973.07,734
12773,362490.46,3713976.1,900,1132,362948.83,3713973.07,734
12775,362688.44,3713902.65,1169,403,362948.83,3713973.07,734
12776,362592.25,3713974.91,901,769,362948.83,3713973.07,734
12778,362490.46,3713976.1,900,572,362948.83,3713973.07,734
12779,362596.1,3714131.67,887,564,362948.83,3713973.07,734
12780,362610.36,3713792.56,4098,181,362948.83,3713973.07,734
12782,362689.22,3713825.56,1170,888,362948.83,3713973.07,734
12783,362490.46,3713976.1,900,771,362948.83,3713973.07,734
12784,362689.22,3713825.56,1170,261,362948.83,3713973.07,734
12785,362490.46,3713976.1,900,452,362948.83,3713973.07,734
12787,362592.25,3713974.91,901,1456,362948.83,3713973.07,734
12790,362596.1,3714131.67,887,620,362948.83,3713973.07,734
12791,362688.44,3713902.65,1169,804,362948.83,3713973.07,734
12792,362490.46,3713976.1,900,280,362948.83,3713973.07,734
12797,362596.1,3714131.67,887,116,362948.83,3713973.07,734
12798,362596.1,3714131.67,887,355,362948.83,3713973.07,734
12800,362489.4,3713815.58,4097,339,363558.05,3713628.84,1157
12801,362492.92,3714130.69,877,826,362948.83,3713973.07,734
12803,362691.69,3714131.88,973,609,362948.83,3713973.07,734
12804,362492.92,3714130.69,877,369,362944.29,3714319.9,548
12805,362492.92,3714130.69,877,752,362944.29,3714319.9,548
12806,362691.69,3714131.88,973,1035,362948.83,3713973.07,734
12807,362691.69,3714131.88,973,690,362944.29,3714319.9,548
12809,362492.92,3714130.69,877,1027,362948.83,3713973.07,734
12810,362691.69,3714131.88,973,664,362948.83,3713973.07,734
12811,362492.92,3714130.69,877,767,362948.83,3713973.07,734
12813,362492.92,3714130.69,877,396,362948.83,3713973.07,734
12814,362492.92,3714130.69,877,946,362948.83,3713973.07,734
12815,362492.92,3714130.69,877,931,362948.83,3713973.07,734
12817,362491.19,3714049.58,226,811,362948.83,3713973.07,734
12818,362491.19,3714049.58,226,217,362948.83,3713973.07,734
12822,361634.79,3713765.67,1659,1001,361777.58,3713804.97,1666
12823,361835.28,3713737.07,3452,528,361777.58,3713804.97,1666
12824,361931.41,3713850.94,1395,443,361777.58,3713804.97,1666
12825,361722.74,3713744.75,1654,365,361777.58,3713804.97,1666
12826,361751.11,3713685.97,3454,202,361777.58,3713804.97,1666
12827,361722.74,3713744.75,1654,204,361777.58,3713804.97,1666
12828,361732.97,3713702.62,1656,978,361777.58,3713804.97,1666
12830,361730.28,3713714.65,1655,192,361777.58,3713804.97,1666
12831,361697.08,3713692.85,3447,726,361777.58,3713804.97,1666
12832,361740.62,3713670.9,1648,810,361777.58,3713804.97,1666
12833,361687.76,3713735.11,1661,1100,361777.58,3713804.97,1666
12834,361655.71,3713726.28,1658,601,361777.58,3713804.97,1666
12835,361618.92,3713716.14,1650,815,361777.58,3713804.97,1666
12836,361751.11,3713685.97,3454,888,361777.58,3713804.97,1666
12837,361801.78,3713699.29,3453,489,361777.58,3713804.97,1666
12838,361730.28,3713714.65,1655,1357,361777.58,3713804.97,1666
12839,361824.73,3713713.42,3450,1548,361777.58,3713804.97,1666
12841,361783.39,3713766.07,4102,1168,361777.58,3713804.97,1666
12842,361722.74,3713744.75,1654,275,361777.58,3713804.97,1666
12843,361687.76,3713735.11,1661,79,361777.58,3713804.97,1666
12844,361687.76,3713735.11,1661,374,361777.58,3713804.97,1666
12846,361783.39,3713766.07,4102,330,361777.58,3713804.97,1666
12847,361645.45,3713625.59,1646,333,361777.58,3713804.97,1666
12849,361722.74,3713744.75,1654,520,361777.58,3713804.97,1666
12850,361697.08,3713692.85,3447,886,361777.58,3713804.97,1666
12851,361749.23,3713638.08,1645,627,361777.58,3713804.97,1666
12852,361732.97,3713702.62,1656,1265,361777.58,3713804.97,1666
12853,361751.11,3713685.97,3454,351,361777.58,3713804.97,1666
12854,361849.32,3713726.46,3455,1278,361777.58,3713804.97,1666
12855,361697.08,3713692.85,3447,724,361777.58,3713804.97,1666
12856,361740.62,3713670.9,1648,1357,361777.58,3713804.97,1666
12857,361801.78,3713699.29,3453,299,361777.58,3713804.97,1666
12858,361655.71,3713726.28,1658,274,361777.58,3713804.97,1666
12859,361687.76,3713735.11,1661,1009,361777.58,3713804.97,1666
12860,361667.88,3713684.9,3446,1161,361777.58,3713804.97,1666
12861,361824.73,3713713.42,3450,650,361777.58,3713804.97,1666
12862,361655.71,3713726.28,1658,725,361777.58,3713804.97,1666
12863,361655.71,3713726.28,1658,1305,361777.58,3713804.97,1666
12864,361697.08,3713692.85,3447,986,361777.58,3713804.97,1666
12865,361796.71,3713729.98,4055,637,361777.58,3713804.97,1666
12866,361835.28,3713737.07,3452,1143,361777.58,3713804.97,1666
12867,361849.32,3713726.46,3455,284,361777.58,3713804.97,1666
12868,361645.45,3713625.59,1646,1182,361777.58,3713804.97,1666
12869,361697.08,3713692.85,3447,1056,361777.58,3713804.97,1666
12870,361634.79,3713765.67,1659,518,361777.58,3713804.97,1666
12871,361740.62,3713670.9,1648,1526,361777.58,3713804.97,1666
12872,361632.25,3713675.21,1652,618,361777.58,3713804.97,1666
12873,361732.97,3713702.62,1656,584,361777.58,3713804.97,1666
12874,361819.0,3713730.86,3451,488,361777.58,3713804.97,1666
12875,361687.76,3713735.11,1661,1291,361777.58,3713804.97,1666
12876,361722.74,3713744.75,1654,977,361777.58,3713804.97,1666
12877,361667.88,3713684.9,3446,1494,361777.58,3713804.97,1666
12878,361697.08,3713692.85,3447,348,361777.58,3713804.97,1666
12879,361801.78,3713699.29,3453,1183,361777.58,3713804.97,1666
12880,361722.74,3713744.75,1654,1309,361777.58,3713804.97,1666
12881,361697.08,3713692.85,3447,991,361777.58,3713804.97,1666
12882,361732.97,3713702.62,1656,648,361777.58,3713804.97,1666
12883,361819.0,3713730.86,3451,1498,361777.58,3713804.97,1666
12884,361819.0,3713730.86,3451,165,361777.58,3713804.97,1666
12885,361740.62,3713670.9,1648,1186,361777.58,3713804.97,1666
12886,361730.28,3713714.65,1655,1395,361777.58,3713804.97,1666
12887,361801.78,3713699.29,3453,869,361777.58,3713804.97,1666
