codeLink,weight,sim
3618,9,1800
3619,2,1800
3620,22,1800
3621,24,1800
3622,11,1800
3623,3,1800
3624,1,1800
3625,3,1800
3626,1,1800
3627,1,1800
3628,10,1800
3629,2,1800
3630,2,1800
3631,1,1800
3632,2,1800
3633,26,1800
3634,34,1800
3635,6,1800
3636,10,1800
3637,11,1800
3638,2,1800
3639,2,1800
3640,6,1800
3641,6,1800
3642,3,1800
3643,4,1800
3644,1,1800
3645,9,1800
3646,15,1800
3647,9,1800
3648,9,1800
3649,11,1800
3650,25,1800
3651,10,1800
3652,9,1800
3653,1,1800
3654,1,1800
3655,4,1800
3656,9,1800
3657,1,1800
3658,4,1800
3659,21,1800
3660,4,1800
3661,10,1800
3662,8,1800
3663,9,1800
3664,2,1800
3665,24,1800
3666,25,1800
3667,2,1800
3668,1,1800
3669,4,1800
3670,2,1800
3671,7,1800
3672,8,1800
3673,3,1800
3674,14,1800
3675,4,1800
3676,11,1800
3677,2,1800
3678,11,1800
3679,21,1800
3680,4,1800
3681,11,1800
3682,10,1800
3683,3,1800
3684,11,1800
3685,3,1800
3686,5,1800
3687,24,1800
3688,2,1800
3689,3,1800
3690,20,1800
3691,22,1800
3692,16,1800
3693,4,1800
3694,5,1800
3695,3,1800
3696,13,1800
3697,8,1800
3698,37,1800
3699,9,1800
3700,21,1800
3701,2,1800
3702,6,1800
3703,3,1800
3704,1,1800
3705,4,1800
3706,3,1800
3707,3,1800
3708,1,1800
3709,3,1800
3710,3,1800
3711,6,1800
3712,2,1800
3713,2,1800
3714,7,1800
3715,11,1800
3716,2,1800
3717,1,1800
3718,11,1800
3719,5,1800
3720,15,1800
3721,18,1800
3722,3,1800
3723,2,1800
3724,13,1800
3725,1,1800
3726,8,1800
3727,34,1800
3728,1,1800
3729,4,1800
3730,3,1800
3731,1,1800
3732,1,1800
3733,9,1800
3734,4,1800
3735,6,1800
3736,2,1800
3737,3,1800
3738,8,1800
3739,1,1800
3740,2,1800
3741,3,1800
3742,9,1800
3743,24,1800
3744,39,1800
3745,3,1800
3746,17,1800
3747,2,1800
3748,3,1800
3749,3,1800
3750,3,1800
3751,3,1800
3752,6,1800
3753,4,1800
3754,3,1800
3755,63,1800
3756,41,1800
3757,56,1800
3758,2,1800
3759,3,1800
3760,3,1800
3761,3,1800
3762,5,1800
3763,4,1800
3764,5,1800
3765,7,1800
3766,5,1800
3767,0,1800
3768,0,1800
3769,0,1800
3770,7,1800
3771,0,1800
3772,2,1800
3773,0,1800
3774,1,1800
3775,10,1800
3776,2,1800
3777,0,1800
3778,1,1800
3779,1,1800
3780,1,1800
3781,7,1800
3782,0,1800
3783,1,1800
3784,0,1800
3785,0,1800
3786,51,1800
3787,1,1800
3788,29,1800
3789,40,1800
3790,1,1800
3791,3,1800
3792,47,1800
3793,1,1800
3794,4,1800
3795,18,1800
3796,3,1800
3797,3,1800
3798,5,1800
3799,31,1800
3800,38,1800
3801,23,1800
3802,3,1800
3803,4,1800
3804,4,1800
3805,13,1800
3806,22,1800
3807,2,1800
3808,15,1800
3809,5,1800
3810,21,1800
3811,29,1800
3812,12,1800
3813,2,1800
3814,3,1800
3815,3,1800
3816,14,1800
3817,57,1800
3818,38,1800
3819,18,1800
3820,4,1800
3821,2,1800
3822,31,1800
3823,32,1800
3824,19,1800
3825,2,1800
3826,13,1800
3827,3,1800
3828,68,1800
3829,26,1800
3830,10,1800
3831,22,1800
3832,1,1800
3833,14,1800
3834,1,1800
3835,4,1800
3836,3,1800
3837,2,1800
3838,18,1800
3839,2,1800
3840,2,1800
3841,2,1800
3842,2,1800
3843,2,1800
3844,0,1800
3845,6,1800
3846,13,1800
3847,6,1800
3848,4,1800
3849,73,1800
3850,1,1800
3851,1,1800
3852,7,1800
3853,1,1800
3854,1,1800
3855,11,1800
3856,5,1800
3857,5,1800
3858,38,1800
3859,26,1800
3860,3,1800
3861,36,1800
3862,12,1800
3863,18,1800
3864,2,1800
3865,14,1800
3866,31,1800
3867,31,1800
3868,1,1800
3869,1,1800
3870,0,1800
3871,14,1800
3872,2,1800
3873,0,1800
3874,52,1800
3875,18,1800
3876,13,1800
3877,7,1800
3878,7,1800
3879,5,1800
3880,4,1800
3881,2,1800
3882,2,1800
3883,2,1800
3884,2,1800
3885,3,1800
3886,64,1800
3887,25,1800
3888,8,1800
3889,3,1800
3890,22,1800
3891,13,1800
3892,27,1800
3893,37,1800
3894,55,1800
3895,26,1800
3896,2,1800
3897,1,1800
3898,14,1800
3899,7,1800
3900,2,1800
3901,2,1800
3902,2,1800
3903,9,1800
3904,6,1800
3905,2,1800
3906,1,1800
3907,52,1800
3908,42,1800
3909,21,1800
3910,9,1800
3911,1,1800
3912,42,1800
3913,70,1800
3914,63,1800
3915,17,1800
3916,1,1800
3917,12,1800
3918,8,1800
3919,22,1800
3920,22,1800
3921,9,1800
3922,23,1800
3923,16,1800
3924,2,1800
3925,6,1800
3926,8,1800
3927,9,1800
3928,17,1800
3929,12,1800
3930,13,1800
3931,11,1800
3932,8,1800
3933,13,1800
3934,18,1800
3935,0,1800
3936,0,1800
3937,33,1800
3938,3,1800
3939,25,1800
3940,95,1800
3941,3,1800
3942,28,1800
3943,34,1800
3944,95,1800
3945,76,1800
3946,18,1800
3947,2,1800
3948,5,1800
3949,7,1800
3950,14,1800
3951,17,1800
3952,8,1800
3953,17,1800
3954,12,1800
3955,3,1800
3956,1,1800
3957,14,1800
3958,37,1800
3959,1,1800
3960,3,1800
3961,3,1800
3962,3,1800
3963,3,1800
3964,3,1800
3965,2,1800
3966,4,1800
3967,12,1800
3968,0,1800
3969,14,1800
3970,3,1800
3971,9,1800
3972,1,1800
3973,1,1800
3974,0,1800
3975,0,1800
3976,2,1800
3977,2,1800
3978,2,1800
3979,11,1800
3980,7,1800
3981,2,1800
3982,21,1800
3983,21,1800
3984,5,1800
3985,26,1800
3986,4,1800
3987,22,1800
3988,22,1800
3989,9,1800
3990,11,1800
3991,9,1800
3992,11,1800
3993,11,1800
3994,3,1800
3995,16,1800
3996,2,1800
3997,12,1800
3998,2,1800
3999,1,1800
4000,10,1800
4001,6,1800
4002,1,1800
4003,11,1800
4004,17,1800
4005,8,1800
4006,15,1800
4007,4,1800
4008,38,1800
4009,27,1800
4010,8,1800
4011,2,1800
4012,19,1800
4013,8,1800
4014,14,1800
4015,5,1800
4016,1,1800
4017,33,1800
4018,9,1800
4019,5,1800
4020,12,1800
4021,20,1800
4022,13,1800
4023,7,1800
4024,7,1800
4025,0,1800
4026,3,1800
4027,18,1800
4028,5,1800
4029,9,1800
4030,9,1800
4031,13,1800
4032,13,1800
4033,1,1800
4034,2,1800
4035,10,1800
4036,10,1800
4037,5,1800
4038,7,1800
4039,3,1800
4040,12,1800
4041,1,1800
4042,8,1800
4043,15,1800
4044,1,1800
4045,11,1800
4046,3,1800
4047,12,1800
4048,7,1800
4049,9,1800
4050,4,1800
4051,10,1800
4052,2,1800
4053,7,1800
4054,12,1800
4055,16,1800
4056,2,1800
4057,15,1800
4058,5,1800
4059,5,1800
4060,1,1800
4061,15,1800
4062,18,1800
4063,10,1800
4064,13,1800
4065,26,1800
4066,32,1800
4067,68,1800
4068,24,1800
4069,11,1800
4070,27,1800
4071,1,1800
4072,5,1800
4073,1,1800
4074,1,1800
4075,1,1800
4076,8,1800
4077,12,1800
4078,17,1800
4079,60,1800
4080,4,1800
4081,3,1800
4082,10,1800
4083,11,1800
4084,4,1800
4085,3,1800
4086,15,1800
4087,7,1800
4088,23,1800
4089,13,1800
4090,2,1800
4091,3,1800
4092,1,1800
4093,7,1800
4094,1,1800
4095,0,1800
4096,0,1800
4097,1,1800
4098,2,1800
4099,9,1800
4100,2,1800
4101,1,1800
4102,133,1800
4103,2,1800
4104,11,1800
4105,4,1800
4106,6,1800
4107,4,1800
4108,11,1800
4109,3,1800
4110,10,1800
4111,6,1800
4112,3,1800
4113,3,1800
4114,28,1800
4115,32,1800
4116,1,1800
4117,10,1800
4118,7,1800
4119,21,1800
4120,17,1800
4121,2,1800
4122,3,1800
4123,2,1800
4124,2,1800
4125,14,1800
4126,7,1800
4127,6,1800
4128,14,1800
4129,19,1800
4130,24,1800
4131,17,1800
4132,10,1800
4133,1,1800
4134,1,1800
4135,3,1800
4136,3,1800
4137,2,1800
4138,18,1800
4139,1,1800
4140,17,1800
4141,43,1800
4142,17,1800
4143,19,1800
4144,3,1800
4145,6,1800
4146,51,1800
4147,4,1800
4148,7,1800
4149,12,1800
4150,3,1800
4151,2,1800
4152,12,1800
4153,14,1800
4154,45,1800
4155,20,1800
4156,1,1800
4157,2,1800
4158,17,1800
4159,1,1800
4160,2,1800
4161,2,1800
4162,60,1800
4163,59,1800
4164,1,1800
4165,3,1800
4166,2,1800
4167,2,1800
4168,8,1800
4169,40,1800
4170,8,1800
4171,81,1800
4172,10,1800
4173,5,1800
4174,81,1800
4175,14,1800
4176,21,1800
4177,16,1800
4178,10,1800
4179,16,1800
4180,4,1800
4181,5,1800
4182,2,1800
4183,2,1800
4184,2,1800
4185,31,1800
4186,60,1800
4187,20,1800
4188,16,1800
4189,3,1800
4190,22,1800
4191,20,1800
4192,19,1800
4193,2,1800
4194,72,1800
4195,10,1800
4196,2,1800
4197,53,1800
4198,4,1800
4199,10,1800
4200,130,1800
4201,22,1800
4202,22,1800
4203,5,1800
4204,15,1800
4205,13,1800
4206,47,1800
4207,44,1800
4208,23,1800
4209,19,1800
4210,2,1800
4211,1,1800
4212,4,1800
4213,43,1800
4214,31,1800
4215,125,1800
4216,57,1800
4217,3,1800
4218,23,1800
4219,2,1800
4220,22,1800
4221,2,1800
4222,1,1800
4223,2,1800
4224,1,1800
4225,22,1800
4226,2,1800
4227,5,1800
4228,2,1800
4229,14,1800
4230,9,1800
4231,2,1800
4232,2,1800
4233,2,1800
4234,18,1800
4235,2,1800
4236,2,1800
4237,10,1800
4238,18,1800
4239,23,1800
4240,24,1800
4241,1,1800
4242,12,1800
4243,1,1800
4244,9,1800
4245,22,1800
4246,2,1800
4247,1,1800
4248,13,1800
4249,22,1800
4250,3,1800
4251,2,1800
4252,44,1800
4253,17,1800
4254,38,1800
4255,14,1800
4256,14,1800
4257,6,1800
4258,21,1800
4259,23,1800
4260,13,1800
4261,19,1800
4262,2,1800
4263,24,1800
4264,12,1800
4265,11,1800
4266,13,1800
4267,18,1800
4268,3,1800
4269,16,1800
4270,15,1800
4271,14,1800
4272,2,1800
4273,5,1800
4274,19,1800
4275,15,1800
4276,17,1800
4277,15,1800
4278,20,1800
4279,12,1800
4280,3,1800
4281,31,1800
4282,12,1800
4283,2,1800
4284,9,1800
4285,7,1800
4286,48,1800
4287,52,1800
4288,8,1800
4289,38,1800
4290,20,1800
4291,18,1800
4292,7,1800
4293,3,1800
4294,11,1800
4295,6,1800
4296,1,1800
4297,14,1800
4298,2,1800
4299,22,1800
4300,12,1800
4301,23,1800
4302,30,1800
4303,18,1800
4304,48,1800
4305,34,1800
4306,45,1800
4307,22,1800
4308,20,1800
4309,10,1800
4310,27,1800
4311,70,1800
4312,31,1800
4313,10,1800
4314,10,1800
4315,32,1800
4316,12,1800
4317,37,1800
4318,11,1800
4319,26,1800
4320,10,1800
4321,21,1800
4322,41,1800
4323,15,1800
4324,2,1800
4325,2,1800
4326,56,1800
4327,74,1800
4328,11,1800
4329,2,1800
4330,67,1800
4331,45,1800
4332,8,1800
4333,26,1800
4334,3,1800
4335,22,1800
4336,22,1800
4337,14,1800
4338,1,1800
4339,9,1800
4340,12,1800
4341,5,1800
4342,29,1800
4343,7,1800
4344,14,1800
4345,17,1800
4346,28,1800
4347,27,1800
4348,30,1800
4349,25,1800
4350,36,1800
4351,65,1800
4352,17,1800
4353,21,1800
4354,25,1800
4355,31,1800
4356,29,1800
4357,25,1800
4358,5,1800
4359,61,1800
4360,33,1800
4361,30,1800
4362,44,1800
4363,25,1800
4364,46,1800
4365,6,1800
4366,55,1800
4367,52,1800
4368,25,1800
4369,26,1800
4370,38,1800
4371,93,1800
4372,47,1800
4373,37,1800
4374,4,1800
4375,107,1800
4376,51,1800
4377,3,1800
4378,64,1800
4379,117,1800
4380,51,1800
4381,37,1800
4382,47,1800
4383,49,1800
4384,33,1800
4385,8,1800
4386,10,1800
4387,15,1800
4388,9,1800
4389,2,1800
4390,2,1800
4391,5,1800
4392,24,1800
4393,16,1800
4394,10,1800
4395,9,1800
4396,10,1800
4397,11,1800
4398,4,1800
4399,3,1800
4400,3,1800
4401,2,1800
4402,1,1800
4403,1,1800
4404,2,1800
4405,5,1800
4406,3,1800
4407,12,1800
4408,17,1800
4409,3,1800
4410,1,1800
4411,0,1800
4412,36,1800
4413,18,1800
4414,4,1800
4415,1,1800
4416,11,1800
4417,5,1800
4418,2,1800
4419,15,1800
4420,2,1800
4421,13,1800
4422,5,1800
4423,7,1800
4424,5,1800
4425,4,1800
4426,23,1800
4427,26,1800
4428,2,1800
4429,5,1800
4430,2,1800
4431,1,1800
4432,12,1800
4433,2,1800
4434,7,1800
4435,4,1800
4436,2,1800
4437,3,1800
4438,3,1800
4439,11,1800
4440,25,1800
4441,25,1800
4442,10,1800
4443,2,1800
4444,2,1800
4445,5,1800
4446,2,1800
4447,5,1800
4448,3,1800
4449,3,1800
4450,2,1800
4451,2,1800
4452,5,1800
4453,1,1800
4454,15,1800
4455,15,1800
4456,1,1800
4457,10,1800
4458,12,1800
4459,8,1800
4460,5,1800
4461,11,1800
4462,11,1800
4463,1,1800
4464,3,1800
4465,2,1800
4466,0,1800
4467,14,1800
4468,17,1800
4469,3,1800
4470,2,1800
4471,3,1800
4472,2,1800
4473,2,1800
4474,14,1800
4475,40,1800
4476,34,1800
4477,3,1800
4478,2,1800
4479,29,1800
4480,17,1800
4481,49,1800
4482,31,1800
4483,38,1800
4484,44,1800
4485,17,1800
4486,17,1800
4487,53,1800
4488,13,1800
4489,2,1800
4490,22,1800
4491,17,1800
4492,67,1800
4493,70,1800
4494,191,1800
4495,10,1800
4496,58,1800
4497,8,1800
4498,2,1800
4499,4,1800
4500,78,1800
4501,3,1800
4502,2,1800
4503,17,1800
4504,12,1800
4505,14,1800
4506,21,1800
4507,5,1800
4508,2,1800
4509,2,1800
4510,6,1800
4511,7,1800
4512,5,1800
4513,4,1800
4514,5,1800
4515,5,1800
4516,20,1800
4517,11,1800
4518,14,1800
4519,2,1800
4520,1,1800
4521,24,1800
4522,8,1800
4523,50,1800
4524,30,1800
4525,7,1800
4526,57,1800
4527,12,1800
4528,3,1800
4529,13,1800
4530,3,1800
4531,3,1800
4532,2,1800
4533,5,1800
4534,15,1800
4535,2,1800
4536,2,1800
4537,2,1800
4538,1,1800
4539,2,1800
4540,1,1800
4541,1,1800
4542,2,1800
4543,9,1800
4544,15,1800
4545,12,1800
4546,7,1800
4547,17,1800
4548,41,1800
4549,22,1800
4550,2,1800
4551,10,1800
4552,2,1800
4553,14,1800
4554,23,1800
4555,76,1800
4556,11,1800
4557,3,1800
4558,7,1800
4559,42,1800
4560,28,1800
4561,4,1800
4562,2,1800
4563,20,1800
4564,22,1800
4565,40,1800
4566,18,1800
4567,5,1800
4568,15,1800
4569,28,1800
4570,2,1800
4571,6,1800
4572,3,1800
4573,6,1800
4574,1,1800
4575,2,1800
4576,3,1800
4577,3,1800
4578,11,1800
4579,2,1800
4580,11,1800
4581,4,1800
4582,1,1800
4583,4,1800
4584,1,1800
4585,20,1800
4586,11,1800
4587,30,1800
4588,7,1800
4589,8,1800
4590,1,1800
4591,2,1800
4592,2,1800
4593,4,1800
4594,34,1800
4595,4,1800
4596,1,1800
4597,2,1800
4598,3,1800
4599,2,1800
4600,0,1800
4601,2,1800
4602,2,1800
4603,2,1800
4604,0,1800
4605,0,1800
4606,4,1800
4607,4,1800
4608,4,1800
4609,0,1800
4610,0,1800
4611,2,1800
4612,2,1800
4613,1,1800
4614,2,1800
4615,0,1800
4616,1,1800
4617,1,1800
4618,1,1800
4619,15,1800
4620,17,1800
4621,23,1800
4622,1,1800
4623,1,1800
4624,0,1800
4625,1,1800
4626,21,1800
4627,20,1800
4628,5,1800
4629,2,1800
4630,0,1800
4631,5,1800
4632,21,1800
4633,10,1800
4634,27,1800
4635,19,1800
4636,3,1800
4637,5,1800
4638,12,1800
4639,0,1800
4640,13,1800
4641,2,1800
4642,4,1800
4643,0,1800
4644,17,1800
4645,21,1800
4646,1,1800
4647,2,1800
4648,1,1800
4649,3,1800
4650,3,1800
4651,4,1800
4652,13,1800
4653,22,1800
4654,23,1800
4655,24,1800
4656,17,1800
4657,10,1800
4658,2,1800
4659,0,1800
4660,5,1800
4661,4,1800
4662,41,1800
4663,3,1800
4664,3,1800
4665,23,1800
4666,20,1800
4667,57,1800
4668,52,1800
4669,3,1800
4670,2,1800
4671,3,1800
4672,1,1800
4673,2,1800
4674,0,1800
4675,10,1800
4676,19,1800
4677,1,1800
4678,5,1800
4679,4,1800
4680,102,1800
4681,3,1800
4682,6,1800
4683,5,1800
4684,4,1800
4685,11,1800
4686,9,1800
4687,3,1800
4688,2,1800
4689,49,1800
4690,17,1800
4691,12,1800
4692,11,1800
4693,50,1800
4694,71,1800
4695,95,1800
4696,16,1800
4697,17,1800
4698,77,1800
4699,32,1800
4700,8,1800
4701,4,1800
4702,12,1800
4703,11,1800
4704,17,1800
4705,5,1800
4706,2,1800
4707,2,1800
4708,2,1800
4709,5,1800
4710,1,1800
4711,7,1800
4712,6,1800
4713,15,1800
4714,11,1800
4715,7,1800
4716,2,1800
4717,3,1800
4718,6,1800
4719,2,1800
4720,2,1800
4721,6,1800
4722,2,1800
4723,2,1800
4724,4,1800
4725,2,1800
4726,2,1800
4727,49,1800
4728,4,1800
4729,25,1800
4730,1,1800
4731,2,1800
4732,4,1800
4733,3,1800
4734,13,1800
4735,12,1800
4736,7,1800
4737,9,1800
4738,6,1800
4739,0,1800
4740,1,1800
4741,1,1800
4742,2,1800
4743,1,1800
4744,0,1800
4745,2,1800
4746,28,1800
4747,1,1800
4748,2,1800
4749,10,1800
4750,3,1800
4751,7,1800
4752,8,1800
4753,12,1800
4754,1,1800
4755,3,1800
4756,3,1800
4757,4,1800
4758,3,1800
4759,45,1800
4760,40,1800
4761,7,1800
4762,5,1800
4763,2,1800
4764,3,1800
4765,3,1800
4766,4,1800
4767,5,1800
4768,1,1800
4769,2,1800
4770,4,1800
4771,2,1800
4772,7,1800
4773,5,1800
4774,17,1800
4775,9,1800
4776,6,1800
4777,3,1800
4778,9,1800
4779,1,1800
4780,35,1800
4781,16,1800
4782,3,1800
4783,32,1800
4784,34,1800
4785,29,1800
4786,36,1800
4787,86,1800
4788,93,1800
4789,6,1800
4790,4,1800
4791,13,1800
4792,6,1800
4793,12,1800
4794,2,1800
4795,15,1800
4796,2,1800
4797,1,1800
4798,2,1800
4799,7,1800
4800,11,1800
4801,2,1800
4802,2,1800
4803,2,1800
4804,31,1800
4805,22,1800
4806,8,1800
4807,57,1800
4808,98,1800
4809,14,1800
4810,35,1800
4811,45,1800
4812,48,1800
4813,10,1800
4814,60,1800
4815,20,1800
4816,61,1800
4817,27,1800
4818,51,1800
4819,48,1800
4820,59,1800
4821,49,1800
4822,58,1800
4823,2,1800
4824,43,1800
4825,46,1800
4826,61,1800
4827,41,1800
4828,11,1800
4829,19,1800
4830,109,1800
4831,67,1800
4832,3,1800
4833,2,1800
4834,3,1800
4835,6,1800
4836,196,1800
4837,18,1800
4838,3,1800
4839,2,1800
4840,7,1800
4841,4,1800
4842,3,1800
4843,5,1800
4844,27,1800
4845,16,1800
4846,44,1800
4847,59,1800
4848,40,1800
4849,21,1800
4850,6,1800
4851,22,1800
4852,5,1800
4853,19,1800
4854,3,1800
4855,1,1800
4856,15,1800
4857,35,1800
4858,5,1800
4859,28,1800
4860,19,1800
4861,20,1800
4862,29,1800
4863,3,1800
4864,4,1800
4865,12,1800
4866,36,1800
4867,9,1800
4868,8,1800
4869,3,1800
4870,2,1800
4871,6,1800
4872,0,1800
4873,12,1800
4874,11,1800
4875,1,1800
4876,0,1800
4877,0,1800
4878,18,1800
4879,18,1800
4880,1,1800
4881,0,1800
4882,4,1800
4883,4,1800
4884,3,1800
4885,2,1800
4886,2,1800
4887,13,1800
4888,3,1800
4889,1,1800
4890,25,1800
4891,8,1800
4892,3,1800
4893,1,1800
4894,1,1800
4895,2,1800
4896,3,1800
4897,1,1800
4898,4,1800
4899,1,1800
4900,1,1800
4901,1,1800
4902,2,1800
4903,1,1800
4904,3,1800
4905,4,1800
4906,3,1800
4907,21,1800
4908,8,1800
4909,19,1800
4910,16,1800
4911,16,1800
4912,11,1800
4913,26,1800
4914,8,1800
4915,1,1800
4916,3,1800
4917,3,1800
4918,36,1800
4919,23,1800
4920,1,1800
4921,9,1800
4922,6,1800
4923,9,1800
4924,11,1800
4925,3,1800
4926,2,1800
4927,2,1800
4928,1,1800
4929,11,1800
4930,16,1800
4931,16,1800
4932,14,1800
4933,59,1800
4934,83,1800
4935,85,1800
4936,18,1800
4937,2,1800
4938,29,1800
4939,9,1800
4940,8,1800
4941,12,1800
4942,3,1800
4943,26,1800
4944,42,1800
4945,3,1800
4946,3,1800
4947,13,1800
4948,13,1800
4949,21,1800
4950,7,1800
4951,3,1800
4952,7,1800
4953,2,1800
4954,3,1800
4955,3,1800
4956,1,1800
4957,2,1800
4958,2,1800
4959,2,1800
4960,9,1800
4961,12,1800
4962,7,1800
4963,8,1800
4964,30,1800
4965,29,1800
4966,13,1800
4967,7,1800
4968,8,1800
4969,2,1800
4970,2,1800
4971,3,1800
4972,13,1800
4973,6,1800
4974,3,1800
4975,8,1800
4976,3,1800
4977,11,1800
4978,3,1800
4979,1,1800
4980,3,1800
4981,12,1800
4982,2,1800
4983,2,1800
4984,3,1800
4985,4,1800
4986,9,1800
4987,1,1800
4988,12,1800
4989,6,1800
4990,4,1800
4991,4,1800
4992,34,1800
4993,6,1800
4994,15,1800
4995,24,1800
4996,21,1800
4997,35,1800
4998,20,1800
4999,10,1800
5000,33,1800
5001,50,1800
5002,15,1800
5003,6,1800
5004,3,1800
5005,7,1800
5006,3,1800
5007,6,1800
5008,3,1800
5009,11,1800
5010,23,1800
5011,18,1800
5012,13,1800
5013,5,1800
5014,18,1800
5015,36,1800
5016,1,1800
5017,4,1800
5018,4,1800
5019,4,1800
5020,2,1800
5021,3,1800
5022,2,1800
5023,5,1800
5024,5,1800
5025,3,1800
5026,2,1800
5027,2,1800
5028,2,1800
5029,2,1800
5030,2,1800
5031,2,1800
5032,2,1800
5033,7,1800
5034,19,1800
5035,21,1800
5036,17,1800
5037,12,1800
5038,4,1800
5039,30,1800
5040,49,1800
5041,52,1800
5042,44,1800
5043,1,1800
5044,3,1800
5045,18,1800
5046,2,1800
5047,10,1800
5048,36,1800
5049,27,1800
5050,21,1800
5051,11,1800
5052,41,1800
5053,17,1800
5054,3,1800
5055,5,1800
5056,17,1800
5057,17,1800
5058,17,1800
5059,9,1800
5060,24,1800
5061,2,1800
5062,7,1800
5063,8,1800
5064,9,1800
5065,10,1800
5066,8,1800
5067,0,1800
5068,5,1800
5069,4,1800
5070,20,1800
5071,21,1800
5072,15,1800
5073,11,1800
5074,8,1800
5075,1,1800
5076,2,1800
5077,2,1800
5078,14,1800
5079,2,1800
5080,24,1800
5081,19,1800
5082,13,1800
5083,3,1800
5084,4,1800
5085,13,1800
5086,8,1800
5087,9,1800
5088,11,1800
5089,4,1800
5090,10,1800
5091,21,1800
5092,10,1800
5093,1,1800
5094,17,1800
5095,7,1800
5096,8,1800
5097,9,1800
5098,17,1800
5099,5,1800
5100,9,1800
5101,1,1800
5102,1,1800
5103,22,1800
5104,18,1800
5105,14,1800
5106,7,1800
5107,8,1800
5108,12,1800
5109,13,1800
5110,3,1800
5111,7,1800
5112,2,1800
5113,19,1800
5114,70,1800
5115,36,1800
5116,45,1800
5117,47,1800
5118,59,1800
5119,56,1800
5120,31,1800
5121,23,1800
5122,10,1800
5123,4,1800
5124,33,1800
5125,33,1800
5126,38,1800
5127,39,1800
5128,1,1800
5129,3,1800
5130,2,1800
5131,3,1800
5132,2,1800
5133,9,1800
5134,16,1800
5135,4,1800
5136,2,1800
5137,1,1800
5138,13,1800
5139,4,1800
5140,13,1800
5141,6,1800
5142,8,1800
5143,24,1800
5144,14,1800
5145,3,1800
5146,2,1800
5147,15,1800
5148,5,1800
5149,60,1800
5150,2,1800
5151,3,1800
5152,3,1800
5153,27,1800
5154,23,1800
5155,8,1800
5156,24,1800
5157,36,1800
5158,2,1800
5159,47,1800
5160,37,1800
5161,33,1800
5162,37,1800
5163,24,1800
5164,22,1800
5165,4,1800
5166,2,1800
5167,4,1800
5168,30,1800
5169,72,1800
5170,89,1800
5171,27,1800
5172,38,1800
5173,10,1800
5174,3,1800
5175,25,1800
5176,64,1800
5177,54,1800
5178,21,1800
5179,26,1800
5180,33,1800
5181,29,1800
5182,16,1800
5183,17,1800
5184,21,1800
5185,2,1800
5186,2,1800
5187,6,1800
5188,11,1800
5189,1,1800
5190,4,1800
5191,4,1800
5192,3,1800
5193,2,1800
5194,6,1800
5195,2,1800
5196,1,1800
5197,1,1800
5198,3,1800
5199,22,1800
5200,25,1800
5201,0,1800
5202,0,1800
5203,21,1800
5204,9,1800
5205,3,1800
5206,9,1800
5207,9,1800
5208,9,1800
5209,12,1800
5210,2,1800
5211,5,1800
5212,1,1800
5213,1,1800
5214,3,1800
5215,2,1800
5216,16,1800
5217,2,1800
5218,1,1800
5219,2,1800
5220,2,1800
5221,11,1800
5222,31,1800
5223,58,1800
5224,19,1800
5225,19,1800
5226,3,1800
5227,4,1800
5228,1,1800
5229,1,1800
5230,2,1800
5231,1,1800
5232,0,1800
5233,0,1800
5234,56,1800
5235,46,1800
5236,1,1800
5237,2,1800
5238,36,1800
5239,36,1800
5240,3,1800
5241,5,1800
5242,4,1800
5243,3,1800
5244,13,1800
5245,3,1800
5246,3,1800
5247,4,1800
5248,7,1800
5249,1,1800
5250,2,1800
5251,2,1800
5252,3,1800
5253,15,1800
5254,41,1800
5255,13,1800
5256,14,1800
5257,14,1800
5258,17,1800
5259,2,1800
5260,2,1800
5261,5,1800
5262,7,1800
5263,4,1800
5264,4,1800
5265,2,1800
5266,4,1800
5267,3,1800
5268,3,1800
5269,2,1800
5270,9,1800
5271,9,1800
5272,3,1800
5273,2,1800
5274,7,1800
5275,21,1800
5276,19,1800
5277,12,1800
5278,28,1800
5279,5,1800
5280,6,1800
5281,5,1800
5282,6,1800
5283,0,1800
5284,2,1800
5285,3,1800
5286,3,1800
5287,3,1800
5288,0,1800
5289,10,1800
5290,1,1800
5291,1,1800
5292,24,1800
5293,31,1800
5294,17,1800
5295,28,1800
5296,13,1800
5297,13,1800
5298,19,1800
5299,2,1800
5300,2,1800
5301,3,1800
5302,3,1800
5303,29,1800
5304,30,1800
5305,8,1800
5306,3,1800
5307,3,1800
5308,3,1800
5309,18,1800
5310,4,1800
5311,3,1800
5312,52,1800
5313,34,1800
5314,35,1800
5315,21,1800
5316,14,1800
5317,76,1800
5318,4,1800
5319,6,1800
5320,5,1800
5321,4,1800
5322,56,1800
5323,48,1800
5324,24,1800
5325,9,1800
5326,2,1800
5327,3,1800
5328,14,1800
5329,13,1800
5330,11,1800
5331,8,1800
5332,3,1800
5333,2,1800
5334,27,1800
5335,27,1800
5336,15,1800
5337,16,1800
5338,0,1800
5339,0,1800
5340,3,1800
5341,13,1800
5342,5,1800
5343,5,1800
5344,10,1800
5345,13,1800
5346,7,1800
5347,9,1800
5348,88,1800
5349,83,1800
5350,1,1800
5351,3,1800
5352,1,1800
5353,0,1800
5354,17,1800
5355,1,1800
5356,21,1800
5357,22,1800
5358,4,1800
5359,3,1800
5360,13,1800
5361,14,1800
5362,18,1800
5363,30,1800
5364,14,1800
5365,14,1800
