codeLink,weight,sim
1872,0,1800
1873,1,1800
1874,6,1800
1875,2,1800
1876,1,1800
1877,0,1800
1878,1,1800
1879,0,1800
1880,1,1800
1881,0,1800
1882,0,1800
1883,0,1800
1884,0,1800
1885,2,1800
1886,7,1800
1887,2,1800
1888,6,1800
1889,2,1800
1890,2,1800
1891,3,1800
1892,4,1800
1893,3,1800
1894,3,1800
1895,4,1800
1896,8,1800
1897,2,1800
1898,1,1800
1899,6,1800
1900,10,1800
1901,4,1800
1902,4,1800
1903,0,1800
1904,1,1800
1905,1,1800
1906,0,1800
1907,2,1800
1908,0,1800
1909,8,1800
1910,7,1800
1911,2,1800
1912,6,1800
1913,9,1800
1914,3,1800
1915,0,1800
1916,0,1800
1917,1,1800
1918,1,1800
1919,3,1800
1920,4,1800
1921,2,1800
1922,3,1800
1923,2,1800
1924,18,1800
1925,2,1800
1926,0,1800
1927,0,1800
1928,1,1800
1929,2,1800
1930,7,1800
1931,2,1800
1932,3,1800
1933,2,1800
1934,2,1800
1935,1,1800
1936,3,1800
1937,1,1800
1938,3,1800
1939,2,1800
1940,1,1800
1941,3,1800
1942,1,1800
1943,4,1800
1944,5,1800
1945,4,1800
1946,1,1800
1947,4,1800
1948,1,1800
1949,2,1800
1950,3,1800
1951,3,1800
1952,7,1800
1953,6,1800
1954,2,1800
1955,1,1800
1956,1,1800
1957,1,1800
1958,2,1800
1959,3,1800
1960,1,1800
1961,2,1800
1962,1,1800
1963,4,1800
1964,1,1800
1965,2,1800
1966,4,1800
1967,2,1800
1968,3,1800
1969,3,1800
1970,1,1800
1971,2,1800
1972,9,1800
1973,6,1800
1974,3,1800
1975,2,1800
1976,5,1800
1977,1,1800
1978,1,1800
1979,23,1800
1980,44,1800
1981,2,1800
1982,3,1800
1983,2,1800
1984,4,1800
1985,2,1800
1986,1,1800
1987,2,1800
1988,12,1800
1989,11,1800
1990,6,1800
1991,5,1800
1992,2,1800
1993,4,1800
1994,5,1800
1995,3,1800
1996,4,1800
1997,2,1800
1998,1,1800
1999,2,1800
2000,4,1800
2001,1,1800
2002,1,1800
2003,1,1800
2004,2,1800
2005,2,1800
2006,2,1800
2007,3,1800
2008,2,1800
2009,3,1800
2010,4,1800
2011,15,1800
2012,1,1800
2013,6,1800
2014,2,1800
2015,5,1800
2016,7,1800
2017,3,1800
2018,2,1800
2019,3,1800
2020,2,1800
2021,1,1800
2022,1,1800
2023,1,1800
2024,2,1800
2025,20,1800
2026,18,1800
2027,4,1800
2028,1,1800
2029,3,1800
2030,15,1800
2031,2,1800
2032,4,1800
2033,5,1800
2034,5,1800
2035,2,1800
2036,2,1800
2037,5,1800
2038,5,1800
2039,7,1800
2040,6,1800
2041,4,1800
2042,10,1800
2043,7,1800
2044,3,1800
2045,9,1800
2046,10,1800
2047,11,1800
2048,18,1800
2049,2,1800
2050,5,1800
2051,2,1800
2052,2,1800
2053,4,1800
2054,7,1800
2055,5,1800
2056,0,1800
2057,4,1800
2058,2,1800
2059,4,1800
2060,27,1800
2061,3,1800
2062,0,1800
2063,3,1800
2064,4,1800
2065,4,1800
2066,2,1800
2067,1,1800
2068,25,1800
2069,1,1800
2070,3,1800
2071,4,1800
2072,5,1800
2073,2,1800
2074,2,1800
2075,4,1800
2076,11,1800
2077,7,1800
2078,2,1800
2079,3,1800
2080,4,1800
2081,1,1800
2082,1,1800
2083,4,1800
2084,0,1800
2085,7,1800
2086,3,1800
2087,3,1800
2088,6,1800
2089,18,1800
2090,8,1800
2091,5,1800
2092,5,1800
2093,5,1800
2094,4,1800
2095,7,1800
2096,11,1800
2097,1,1800
2098,13,1800
2099,1,1800
2100,2,1800
2101,43,1800
2102,8,1800
2103,62,1800
2104,6,1800
2105,2,1800
2106,4,1800
2107,1,1800
2108,2,1800
2109,5,1800
2110,2,1800
2111,0,1800
2112,6,1800
2113,2,1800
2114,2,1800
2115,7,1800
2116,3,1800
2117,3,1800
2118,3,1800
2119,3,1800
2120,8,1800
2121,5,1800
2122,3,1800
2123,2,1800
2124,1,1800
2125,12,1800
2126,7,1800
2127,6,1800
2128,2,1800
2129,6,1800
2130,2,1800
2131,6,1800
2132,5,1800
2133,61,1800
2134,1,1800
2135,1,1800
2136,4,1800
2137,2,1800
2138,6,1800
2139,3,1800
2140,9,1800
2141,4,1800
2142,1,1800
2143,3,1800
2144,2,1800
2145,1,1800
2146,3,1800
2147,7,1800
2148,2,1800
2149,1,1800
2150,0,1800
2151,2,1800
2152,2,1800
2153,2,1800
2154,14,1800
2155,21,1800
2156,0,1800
2157,4,1800
2158,6,1800
2159,1,1800
2160,2,1800
2161,4,1800
2162,1,1800
2163,9,1800
2164,2,1800
2165,6,1800
2166,2,1800
2167,4,1800
2168,3,1800
2169,4,1800
2170,1,1800
2171,3,1800
2172,2,1800
2173,1,1800
2174,2,1800
2175,1,1800
2176,1,1800
2177,2,1800
2178,2,1800
2179,6,1800
2180,5,1800
2181,3,1800
2182,17,1800
2183,1,1800
2184,0,1800
2185,2,1800
2186,2,1800
2187,2,1800
2188,1,1800
2189,2,1800
2190,4,1800
2191,4,1800
2192,2,1800
2193,2,1800
2194,1,1800
2195,1,1800
2196,0,1800
2197,4,1800
2198,3,1800
2199,2,1800
2200,5,1800
2201,1,1800
2202,2,1800
2203,0,1800
2204,2,1800
2205,2,1800
2206,1,1800
2207,3,1800
2208,1,1800
2209,3,1800
2210,2,1800
2211,4,1800
2212,1,1800
2213,2,1800
2214,2,1800
2215,4,1800
2216,1,1800
2217,2,1800
2218,1,1800
2219,2,1800
2220,5,1800
2221,5,1800
2222,9,1800
2223,2,1800
2224,2,1800
2225,2,1800
2226,4,1800
2227,10,1800
2228,7,1800
2229,28,1800
2230,10,1800
2231,7,1800
2232,2,1800
2233,4,1800
2234,12,1800
2235,1,1800
2236,0,1800
2237,1,1800
2238,2,1800
2239,1,1800
2240,6,1800
2241,1,1800
2242,1,1800
2243,1,1800
2244,6,1800
2245,2,1800
2246,2,1800
2247,2,1800
2248,0,1800
2249,0,1800
2250,2,1800
2251,3,1800
2252,2,1800
2253,2,1800
2254,3,1800
2255,4,1800
2256,2,1800
2257,1,1800
2258,2,1800
2259,2,1800
2260,3,1800
2261,3,1800
2262,3,1800
2263,4,1800
2264,4,1800
2265,2,1800
2266,7,1800
2267,1,1800
2268,2,1800
2269,4,1800
2270,4,1800
2271,5,1800
2272,1,1800
2273,1,1800
2274,3,1800
2275,8,1800
2276,27,1800
2277,4,1800
2278,3,1800
2279,6,1800
2280,2,1800
2281,5,1800
2282,1,1800
2283,2,1800
2284,7,1800
2285,3,1800
2286,2,1800
2287,3,1800
2288,1,1800
2289,3,1800
2290,1,1800
2291,2,1800
2292,1,1800
2293,1,1800
2294,0,1800
2295,2,1800
2296,3,1800
2297,2,1800
2298,2,1800
2299,5,1800
2300,2,1800
2301,2,1800
2302,3,1800
2303,0,1800
2304,5,1800
2305,0,1800
2306,1,1800
2307,3,1800
2308,1,1800
2309,1,1800
2310,7,1800
2311,2,1800
2312,6,1800
2313,1,1800
2314,1,1800
2315,0,1800
2316,3,1800
2317,5,1800
2318,3,1800
2319,15,1800
2320,0,1800
2321,2,1800
2322,1,1800
2323,2,1800
2324,2,1800
2325,2,1800
2326,1,1800
2327,3,1800
2328,8,1800
2329,5,1800
2330,1,1800
2331,3,1800
2332,4,1800
2333,3,1800
2334,3,1800
2335,2,1800
2336,4,1800
2337,6,1800
2338,6,1800
2339,2,1800
2340,1,1800
2341,1,1800
2342,5,1800
2343,3,1800
2344,3,1800
2345,1,1800
2346,5,1800
2347,3,1800
2348,4,1800
2349,20,1800
2350,1,1800
2351,1,1800
2352,1,1800
2353,9,1800
2354,2,1800
2355,2,1800
2356,5,1800
2357,5,1800
2358,3,1800
2359,2,1800
2360,5,1800
2361,2,1800
2362,2,1800
2363,8,1800
2364,6,1800
2365,1,1800
2366,2,1800
2367,1,1800
2368,1,1800
2369,1,1800
2370,1,1800
2371,1,1800
2372,5,1800
2373,3,1800
2374,6,1800
2375,0,1800
2376,4,1800
2377,1,1800
2378,7,1800
2379,19,1800
2380,5,1800
2381,5,1800
2382,10,1800
2383,1,1800
2384,5,1800
2385,3,1800
2386,1,1800
2387,5,1800
2388,2,1800
2389,6,1800
2390,4,1800
2391,7,1800
2392,7,1800
2393,2,1800
2394,2,1800
2395,2,1800
2396,10,1800
2397,3,1800
2398,1,1800
2399,2,1800
2400,4,1800
2401,2,1800
2402,7,1800
2403,4,1800
2404,4,1800
2405,4,1800
2406,13,1800
2407,2,1800
2408,3,1800
2409,9,1800
2410,3,1800
2411,2,1800
2412,11,1800
2413,2,1800
2414,1,1800
2415,1,1800
2416,7,1800
2417,10,1800
2418,4,1800
2419,4,1800
2420,2,1800
2421,3,1800
2422,15,1800
2423,7,1800
2424,2,1800
2425,3,1800
2426,4,1800
2427,3,1800
2428,7,1800
2429,18,1800
2430,3,1800
2431,7,1800
2432,2,1800
2433,29,1800
2434,3,1800
2435,11,1800
2436,2,1800
2437,7,1800
2438,3,1800
2439,1,1800
2440,29,1800
2441,2,1800
2442,5,1800
2443,2,1800
2444,8,1800
2445,4,1800
2446,9,1800
2447,14,1800
2448,3,1800
2449,36,1800
2450,1,1800
2451,5,1800
2452,5,1800
2453,15,1800
2454,2,1800
2455,3,1800
2456,3,1800
2457,3,1800
2458,3,1800
2459,1,1800
2460,4,1800
2461,43,1800
2462,57,1800
2463,3,1800
2464,7,1800
2465,17,1800
2466,4,1800
2467,2,1800
2468,3,1800
2469,7,1800
2470,4,1800
2471,8,1800
2472,7,1800
2473,3,1800
2474,2,1800
2475,2,1800
2476,4,1800
2477,8,1800
2478,13,1800
2479,4,1800
2480,21,1800
2481,2,1800
2482,13,1800
2483,4,1800
2484,30,1800
2485,14,1800
2486,9,1800
2487,3,1800
2488,53,1800
2489,9,1800
2490,16,1800
2491,10,1800
2492,3,1800
2493,6,1800
2494,10,1800
2495,4,1800
2496,4,1800
2497,4,1800
2498,2,1800
2499,4,1800
2500,4,1800
2501,5,1800
2502,1,1800
2503,3,1800
2504,2,1800
2505,2,1800
2506,4,1800
2507,2,1800
2508,9,1800
2509,35,1800
2510,2,1800
2511,7,1800
2512,6,1800
2513,3,1800
2514,3,1800
2515,16,1800
2516,2,1800
2517,10,1800
2518,3,1800
2519,15,1800
2520,5,1800
2521,8,1800
2522,3,1800
2523,6,1800
2524,5,1800
2525,2,1800
2526,2,1800
2527,6,1800
2528,6,1800
2529,4,1800
2530,10,1800
2531,2,1800
2532,8,1800
2533,5,1800
2534,5,1800
2535,6,1800
2536,2,1800
2537,2,1800
2538,2,1800
2539,4,1800
2540,1,1800
2541,12,1800
2542,0,1800
2543,3,1800
2544,1,1800
2545,2,1800
2546,3,1800
2547,0,1800
2548,12,1800
2549,2,1800
2550,2,1800
2551,20,1800
2552,1,1800
2553,1,1800
2554,2,1800
2555,2,1800
2556,1,1800
2557,3,1800
2558,20,1800
2559,3,1800
2560,2,1800
2561,1,1800
2562,3,1800
2563,1,1800
2564,1,1800
2565,9,1800
2566,18,1800
2567,1,1800
2568,3,1800
2569,4,1800
2570,1,1800
2571,5,1800
2572,5,1800
2573,4,1800
2574,1,1800
2575,10,1800
2576,2,1800
2577,1,1800
2578,6,1800
2579,2,1800
2580,2,1800
2581,5,1800
2582,2,1800
2583,2,1800
2584,3,1800
2585,2,1800
2586,2,1800
2587,10,1800
2588,3,1800
2589,6,1800
2590,3,1800
2591,5,1800
2592,4,1800
2593,1,1800
2594,2,1800
2595,17,1800
2596,12,1800
2597,3,1800
2598,4,1800
2599,5,1800
2600,1,1800
2601,28,1800
2602,1,1800
2603,2,1800
2604,1,1800
2605,7,1800
2606,2,1800
2607,2,1800
2608,1,1800
2609,3,1800
2610,1,1800
2611,2,1800
2612,3,1800
2613,2,1800
2614,0,1800
2615,3,1800
2616,2,1800
2617,7,1800
2618,2,1800
2619,6,1800
2620,7,1800
2621,1,1800
2622,17,1800
2623,1,1800
2624,2,1800
2625,9,1800
2626,8,1800
2627,2,1800
2628,0,1800
2629,5,1800
2630,0,1800
2631,0,1800
2632,4,1800
2633,2,1800
2634,4,1800
2635,2,1800
2636,4,1800
2637,2,1800
2638,0,1800
2639,4,1800
2640,3,1800
2641,2,1800
2642,3,1800
2643,10,1800
2644,10,1800
2645,3,1800
2646,2,1800
2647,3,1800
2648,9,1800
2649,2,1800
2650,1,1800
2651,2,1800
2652,1,1800
2653,1,1800
2654,8,1800
2655,3,1800
2656,0,1800
2657,2,1800
2658,0,1800
2659,13,1800
2660,18,1800
2661,3,1800
2662,1,1800
2663,5,1800
2664,3,1800
2665,3,1800
2666,4,1800
2667,2,1800
2668,3,1800
2669,3,1800
2670,4,1800
2671,7,1800
2672,1,1800
2673,5,1800
2674,8,1800
2675,2,1800
2676,5,1800
2677,11,1800
2678,11,1800
2679,13,1800
2680,3,1800
2681,6,1800
2682,5,1800
2683,3,1800
2684,2,1800
2685,7,1800
2686,5,1800
2687,4,1800
2688,2,1800
2689,1,1800
2690,6,1800
2691,2,1800
2692,7,1800
2693,14,1800
2694,5,1800
2695,5,1800
2696,3,1800
2697,17,1800
2698,15,1800
2699,1,1800
2700,1,1800
2701,2,1800
2702,3,1800
2703,4,1800
2704,5,1800
2705,1,1800
2706,3,1800
2707,2,1800
2708,1,1800
2709,6,1800
2710,6,1800
2711,13,1800
2712,1,1800
2713,3,1800
2714,11,1800
2715,9,1800
2716,1,1800
2717,10,1800
2718,5,1800
2719,1,1800
2720,4,1800
2721,5,1800
2722,38,1800
2723,1,1800
2724,0,1800
2725,1,1800
2726,1,1800
2727,5,1800
2728,1,1800
2729,2,1800
2730,6,1800
2731,4,1800
2732,3,1800
2733,5,1800
2734,16,1800
2735,2,1800
2736,5,1800
2737,12,1800
2738,4,1800
2739,12,1800
2740,4,1800
2741,3,1800
2742,10,1800
2743,2,1800
2744,2,1800
2745,3,1800
2746,2,1800
2747,6,1800
2748,3,1800
2749,3,1800
2750,3,1800
2751,4,1800
2752,3,1800
2753,2,1800
2754,6,1800
2755,2,1800
2756,6,1800
2757,2,1800
2758,2,1800
2759,6,1800
2760,3,1800
2761,2,1800
2762,2,1800
2763,1,1800
2764,2,1800
2765,2,1800
2766,3,1800
2767,6,1800
2768,1,1800
2769,1,1800
2770,2,1800
2771,6,1800
2772,9,1800
2773,3,1800
2774,2,1800
2775,7,1800
2776,7,1800
2777,2,1800
2778,2,1800
2779,2,1800
2780,1,1800
2781,4,1800
2782,2,1800
2783,2,1800
2784,1,1800
2785,2,1800
2786,1,1800
2787,3,1800
2788,2,1800
2789,3,1800
2790,1,1800
2791,1,1800
2792,3,1800
2793,4,1800
2794,2,1800
2795,4,1800
2796,3,1800
2797,1,1800
2798,13,1800
2799,4,1800
2800,3,1800
2801,4,1800
2802,1,1800
2803,3,1800
2804,0,1800
2805,3,1800
2806,5,1800
2807,0,1800
2808,8,1800
2809,4,1800
2810,8,1800
2811,3,1800
2812,3,1800
2813,3,1800
2814,2,1800
2815,1,1800
2816,8,1800
2817,2,1800
2818,4,1800
2819,7,1800
2820,6,1800
2821,5,1800
2822,5,1800
2823,3,1800
2824,1,1800
2825,1,1800
2826,2,1800
2827,2,1800
2828,1,1800
2829,1,1800
2830,2,1800
2831,7,1800
2832,4,1800
2833,3,1800
2834,1,1800
2835,2,1800
2836,1,1800
2837,3,1800
2838,8,1800
2839,16,1800
2840,1,1800
2841,5,1800
2842,3,1800
2843,2,1800
2844,2,1800
2845,4,1800
2846,3,1800
2847,2,1800
2848,1,1800
2849,3,1800
2850,5,1800
2851,3,1800
2852,2,1800
2853,3,1800
2854,16,1800
2855,38,1800
2856,3,1800
2857,1,1800
2858,4,1800
2859,4,1800
2860,1,1800
2861,1,1800
2862,1,1800
2863,5,1800
2864,1,1800
2865,1,1800
2866,13,1800
2867,3,1800
2868,11,1800
2869,1,1800
2870,1,1800
2871,1,1800
2872,4,1800
2873,2,1800
2874,3,1800
2875,2,1800
2876,3,1800
2877,5,1800
2878,3,1800
2879,4,1800
2880,5,1800
2881,20,1800
2882,24,1800
2883,5,1800
2884,3,1800
2885,1,1800
2886,3,1800
2887,3,1800
2888,2,1800
2889,1,1800
2890,1,1800
2891,2,1800
2892,1,1800
2893,5,1800
2894,13,1800
2895,3,1800
2896,3,1800
2897,11,1800
2898,2,1800
2899,2,1800
2900,7,1800
2901,1,1800
2902,7,1800
2903,8,1800
2904,3,1800
2905,2,1800
2906,10,1800
2907,2,1800
2908,12,1800
2909,4,1800
2910,3,1800
2911,4,1800
2912,1,1800
2913,1,1800
2914,3,1800
2915,5,1800
2916,5,1800
2917,5,1800
2918,6,1800
2919,7,1800
2920,2,1800
2921,1,1800
2922,1,1800
2923,4,1800
2924,6,1800
2925,34,1800
2926,5,1800
2927,22,1800
2928,3,1800
2929,0,1800
2930,1,1800
2931,3,1800
2932,5,1800
2933,17,1800
2934,4,1800
2935,20,1800
2936,1,1800
2937,3,1800
2938,1,1800
2939,1,1800
2940,2,1800
2941,6,1800
2942,10,1800
2943,2,1800
2944,1,1800
2945,2,1800
2946,1,1800
2947,2,1800
2948,1,1800
2949,1,1800
2950,2,1800
2951,3,1800
2952,2,1800
2953,4,1800
2954,1,1800
2955,4,1800
2956,2,1800
2957,2,1800
2958,3,1800
2959,1,1800
2960,2,1800
2961,2,1800
2962,4,1800
2963,1,1800
2964,2,1800
2965,2,1800
2966,1,1800
2967,0,1800
2968,3,1800
2969,2,1800
2970,3,1800
2971,0,1800
2972,6,1800
2973,16,1800
2974,7,1800
2975,6,1800
2976,17,1800
2977,1,1800
2978,3,1800
2979,2,1800
2980,5,1800
2981,2,1800
2982,6,1800
2983,12,1800
2984,3,1800
2985,5,1800
2986,0,1800
2987,0,1800
2988,1,1800
2989,1,1800
2990,2,1800
2991,2,1800
2992,3,1800
2993,1,1800
2994,1,1800
2995,1,1800
2996,1,1800
2997,8,1800
2998,0,1800
2999,1,1800
3000,3,1800
3001,7,1800
3002,1,1800
3003,1,1800
3004,7,1800
3005,3,1800
3006,7,1800
3007,14,1800
3008,12,1800
3009,11,1800
3010,6,1800
3011,4,1800
3012,3,1800
3013,1,1800
3014,1,1800
3015,3,1800
3016,2,1800
3017,0,1800
3018,0,1800
3019,0,1800
3020,0,1800
3021,0,1800
3022,1,1800
3023,1,1800
3024,1,1800
3025,11,1800
3026,1,1800
3027,1,1800
3028,0,1800
3029,4,1800
3030,6,1800
3031,3,1800
3032,1,1800
3033,0,1800
3034,5,1800
3035,2,1800
3036,1,1800
3037,3,1800
3038,1,1800
3039,3,1800
3040,4,1800
3041,0,1800
3042,0,1800
3043,0,1800
3044,1,1800
3045,6,1800
3046,2,1800
3047,5,1800
3048,2,1800
3049,3,1800
3050,10,1800
3051,16,1800
3052,20,1800
3053,14,1800
3054,4,1800
3055,6,1800
3056,1,1800
3057,1,1800
3058,1,1800
3059,1,1800
3060,1,1800
3061,1,1800
3062,1,1800
3063,6,1800
3064,11,1800
3065,40,1800
3066,2,1800
3067,2,1800
3068,0,1800
3069,2,1800
3070,1,1800
3071,1,1800
3072,6,1800
3073,3,1800
3074,2,1800
3075,0,1800
3076,3,1800
3077,1,1800
3078,0,1800
3079,2,1800
3080,6,1800
3081,2,1800
3082,2,1800
3083,5,1800
3084,8,1800
3085,1,1800
3086,1,1800
3087,0,1800
3088,0,1800
3089,2,1800
3090,2,1800
3091,1,1800
3092,1,1800
3093,3,1800
3094,3,1800
3095,0,1800
3096,0,1800
3097,2,1800
3098,1,1800
3099,2,1800
3100,2,1800
3101,8,1800
3102,1,1800
3103,1,1800
3104,1,1800
3105,2,1800
3106,1,1800
3107,0,1800
3108,0,1800
3109,0,1800
3110,2,1800
3111,2,1800
3112,2,1800
3113,1,1800
3114,3,1800
3115,2,1800
3116,0,1800
3117,0,1800
3118,7,1800
3119,15,1800
3120,1,1800
3121,4,1800
3122,3,1800
3123,2,1800
3124,0,1800
3125,1,1800
3126,3,1800
3127,1,1800
3128,1,1800
3129,0,1800
3130,2,1800
3131,3,1800
3132,1,1800
3133,0,1800
3134,0,1800
3135,0,1800
3136,1,1800
3137,2,1800
3138,0,1800
3139,0,1800
3140,4,1800
3141,2,1800
3142,3,1800
3143,2,1800
3144,7,1800
3145,3,1800
3146,4,1800
3147,2,1800
3148,2,1800
3149,3,1800
3150,1,1800
3151,4,1800
3152,4,1800
3153,5,1800
3154,5,1800
3155,6,1800
3156,3,1800
3157,1,1800
3158,3,1800
3159,5,1800
3160,1,1800
3161,1,1800
3162,14,1800
3163,1,1800
3164,1,1800
3165,5,1800
3166,3,1800
3167,6,1800
3168,0,1800
3169,0,1800
3170,1,1800
3171,4,1800
3172,3,1800
3173,13,1800
3174,4,1800
3175,2,1800
3176,2,1800
3177,2,1800
3178,6,1800
3179,1,1800
3180,3,1800
3181,2,1800
3182,1,1800
3183,2,1800
3184,1,1800
3185,1,1800
3186,1,1800
3187,0,1800
3188,0,1800
3189,2,1800
3190,5,1800
3191,5,1800
3192,2,1800
3193,5,1800
3194,4,1800
3195,4,1800
3196,2,1800
3197,1,1800
3198,1,1800
3199,3,1800
3200,4,1800
3201,5,1800
3202,1,1800
3203,1,1800
3204,1,1800
3205,5,1800
3206,4,1800
3207,2,1800
3208,6,1800
3209,2,1800
3210,2,1800
3211,2,1800
3212,2,1800
3213,2,1800
3214,5,1800
3215,3,1800
3216,3,1800
3217,8,1800
3218,5,1800
3219,5,1800
3220,3,1800
3221,2,1800
3222,0,1800
3223,0,1800
3224,7,1800
3225,2,1800
3226,2,1800
3227,2,1800
3228,1,1800
3229,2,1800
3230,1,1800
3231,1,1800
3232,2,1800
3233,3,1800
3234,2,1800
3235,2,1800
3236,4,1800
3237,4,1800
3238,1,1800
3239,1,1800
3240,3,1800
3241,25,1800
3242,24,1800
3243,2,1800
3244,9,1800
3245,1,1800
3246,7,1800
3247,1,1800
3248,4,1800
3249,3,1800
3250,2,1800
3251,2,1800
3252,1,1800
3253,10,1800
3254,0,1800
3255,1,1800
3256,2,1800
3257,33,1800
3258,25,1800
3259,0,1800
3260,2,1800
3261,8,1800
3262,5,1800
3263,12,1800
3264,6,1800
3265,10,1800
3266,2,1800
3267,16,1800
3268,7,1800
3269,2,1800
3270,5,1800
3271,3,1800
3272,4,1800
3273,5,1800
3274,1,1800
3275,5,1800
3276,1,1800
3277,4,1800
3278,2,1800
3279,1,1800
3280,2,1800
3281,0,1800
3282,5,1800
3283,5,1800
3284,2,1800
3285,1,1800
3286,1,1800
3287,8,1800
3288,2,1800
3289,1,1800
3290,1,1800
3291,17,1800
3292,7,1800
3293,10,1800
3294,5,1800
3295,2,1800
3296,5,1800
3297,2,1800
3298,1,1800
3299,1,1800
3300,1,1800
3301,6,1800
3302,12,1800
3303,1,1800
3304,7,1800
3305,3,1800
3306,2,1800
3307,0,1800
3308,9,1800
3309,8,1800
3310,3,1800
3311,2,1800
3312,2,1800
3313,1,1800
3314,1,1800
3315,2,1800
3316,1,1800
3317,4,1800
3318,3,1800
3319,2,1800
3320,4,1800
3321,6,1800
3322,6,1800
3323,7,1800
3324,1,1800
3325,1,1800
3326,2,1800
3327,15,1800
3328,1,1800
3329,2,1800
3330,7,1800
3331,3,1800
3332,1,1800
3333,2,1800
3334,5,1800
3335,1,1800
3336,3,1800
3337,1,1800
3338,3,1800
3339,1,1800
3340,5,1800
3341,3,1800
3342,2,1800
3343,3,1800
3344,2,1800
3345,3,1800
3346,2,1800
3347,1,1800
3348,1,1800
3349,1,1800
3350,2,1800
3351,0,1800
3352,1,1800
3353,1,1800
3354,2,1800
3355,4,1800
3356,0,1800
3357,3,1800
3358,2,1800
3359,4,1800
3360,4,1800
3361,3,1800
3362,2,1800
3363,6,1800
3364,8,1800
3365,5,1800
3366,2,1800
3367,2,1800
3368,1,1800
3369,1,1800
3370,5,1800
3371,9,1800
3372,7,1800
3373,4,1800
3374,1,1800
3375,1,1800
3376,1,1800
3377,1,1800
3378,2,1800
3379,2,1800
3380,3,1800
3381,3,1800
3382,0,1800
3383,3,1800
3384,4,1800
3385,2,1800
3386,2,1800
3387,2,1800
3388,2,1800
3389,1,1800
3390,2,1800
3391,2,1800
3392,3,1800
3393,2,1800
3394,3,1800
3395,4,1800
3396,8,1800
3397,2,1800
3398,5,1800
3399,4,1800
3400,1,1800
3401,4,1800
3402,9,1800
3403,1,1800
3404,3,1800
3405,1,1800
3406,1,1800
3407,2,1800
3408,3,1800
3409,2,1800
3410,2,1800
3411,5,1800
3412,8,1800
3413,5,1800
3414,0,1800
3415,5,1800
3416,4,1800
3417,1,1800
3418,6,1800
3419,5,1800
3420,4,1800
3421,1,1800
3422,5,1800
3423,0,1800
3424,4,1800
3425,2,1800
3426,7,1800
3427,2,1800
3428,3,1800
3429,1,1800
3430,4,1800
3431,5,1800
3432,2,1800
3433,11,1800
3434,10,1800
3435,3,1800
3436,5,1800
3437,3,1800
3438,10,1800
3439,0,1800
3440,2,1800
3441,3,1800
3442,8,1800
3443,3,1800
3444,3,1800
3445,1,1800
3446,3,1800
3447,1,1800
3448,5,1800
3449,2,1800
3450,2,1800
3451,2,1800
3452,9,1800
3453,4,1800
3454,2,1800
3455,2,1800
3456,2,1800
3457,3,1800
3458,3,1800
3459,1,1800
3460,0,1800
3461,2,1800
3462,3,1800
3463,2,1800
3464,1,1800
3465,2,1800
3466,1,1800
3467,1,1800
3468,3,1800
3469,1,1800
3470,2,1800
3471,2,1800
3472,2,1800
3473,2,1800
3474,1,1800
3475,3,1800
3476,1,1800
3477,2,1800
3478,1,1800
3479,4,1800
3480,15,1800
3481,1,1800
3482,1,1800
3483,2,1800
3484,1,1800
3485,6,1800
3486,6,1800
3487,2,1800
3488,4,1800
3489,2,1800
3490,1,1800
3491,1,1800
3492,0,1800
3493,2,1800
3494,1,1800
3495,4,1800
3496,3,1800
3497,3,1800
3498,3,1800
3499,1,1800
3500,3,1800
3501,1,1800
3502,0,1800
3503,1,1800
3504,1,1800
3505,1,1800
3506,0,1800
3507,2,1800
3508,4,1800
3509,2,1800
3510,4,1800
3511,2,1800
3512,10,1800
3513,3,1800
3514,3,1800
3515,3,1800
3516,4,1800
3517,2,1800
3518,4,1800
3519,1,1800
3520,1,1800
3521,4,1800
3522,4,1800
3523,1,1800
3524,2,1800
3525,2,1800
3526,2,1800
3527,2,1800
3528,1,1800
3529,10,1800
3530,1,1800
3531,2,1800
3532,2,1800
3533,3,1800
3534,3,1800
3535,5,1800
3536,7,1800
3537,4,1800
3538,3,1800
3539,9,1800
3540,8,1800
3541,3,1800
3542,2,1800
3543,1,1800
3544,3,1800
3545,1,1800
3546,2,1800
3547,1,1800
3548,3,1800
3549,1,1800
3550,7,1800
3551,6,1800
3552,5,1800
3553,11,1800
3554,1,1800
3555,4,1800
3556,3,1800
3557,3,1800
3558,0,1800
3559,2,1800
3560,2,1800
3561,1,1800
3562,3,1800
3563,6,1800
3564,2,1800
3565,2,1800
3566,2,1800
3567,1,1800
3568,2,1800
3569,2,1800
3570,1,1800
3571,2,1800
3572,1,1800
3573,4,1800
3574,2,1800
3575,0,1800
3576,3,1800
3577,1,1800
3578,2,1800
3579,1,1800
3580,1,1800
3581,3,1800
3582,2,1800
3583,2,1800
3584,1,1800
3585,2,1800
3586,8,1800
3587,2,1800
3588,0,1800
3589,1,1800
3590,1,1800
3591,2,1800
3592,1,1800
3593,0,1800
3594,3,1800
3595,1,1800
3596,1,1800
3597,1,1800
3598,0,1800
3599,3,1800
3600,1,1800
3601,4,1800
3602,1,1800
3603,2,1800
3604,1,1800
3605,5,1800
3606,1,1800
3607,3,1800
3608,2,1800
3609,3,1800
3610,4,1800
3611,1,1800
3612,8,1800
3613,2,1800
3614,1,1800
3615,4,1800
3616,1,1800
3617,2,1800
3618,4,1800
3619,1,1800
